date,open,high,low,close
"20121012  15:50:00",15.20,15.20,15.04,15.04
"20121012  15:51:00",15.00,15.00,15.00,15.00
"20121012  15:52:00",15.00,15.00,15.00,15.00
"20121012  15:53:00",15.00,15.00,15.00,15.00
"20121012  15:54:00",15.25,15.25,15.25,15.25
"20121012  15:55:00",15.25,15.25,15.25,15.25
"20121012  15:56:00",15.25,15.25,15.25,15.25
"20121012  15:57:00",15.00,15.00,15.00,15.00
"20121012  15:58:00",15.00,15.00,15.00,15.00
"20121012  15:59:00",15.10,15.17,14.90,15.17
