date,open,high,low,close
"20121012  15:48:00",744.76,744.94,744.10,744.48
"20121012  15:49:00",744.35,745.29,744.35,744.79
"20121012  15:50:00",744.76,745.02,744.50,744.64
"20121012  15:51:00",744.74,745.34,744.64,744.86
"20121012  15:52:00",744.89,745.08,744.81,745.01
"20121012  15:53:00",744.98,745.10,744.64,744.65
"20121012  15:54:00",744.64,744.89,744.50,744.67
"20121012  15:55:00",744.67,745.30,744.62,745.12
"20121012  15:56:00",745.12,745.25,744.87,745.10
"20121012  15:57:00",745.23,745.50,744.88,745.01
"20121012  15:58:00",745.01,745.14,744.91,744.92
"20121012  15:59:00",745.00,745.02,744.22,744.75
